"Facility ID","Facility Name","Address","City/Town","State","ZIP Code","County/Parish","Telephone Number","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients' rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
450209,NORTHWEST TEXAS HOSPITAL,1501 S COULTER ST,AMARILLO,TX,79106,POTTER,(806) 354-1110,98,2,0,99,92,7,1,95,86,11,3,94,83,14,3,93,,2867,557,19,10/01/2022,09/30/2023
450235,MEMORIAL HOSPITAL,1110 NORTH SARAH DEWITT DRIVE,GONZALES,TX,78629,GONZALES,(830) 672-7581,99,1,0,99,94,5,1,97,89,9,2,95,86,12,2,94,,528,142,27,10/01/2022,09/30/2023
450253,BELLVILLE MEDICAL CENTER,44 N CUMMINGS ST,BELLVILLE,TX,77418,AUSTIN,(979) 865-3141,96,4,0,98,90,9,1,94,89,8,3,95,91,8,1,97,,691,163,24,10/01/2022,09/30/2023
450324,TEXOMA MEDICAL CENTER,5016 S US HIGHWAY 75,DENISON,TX,75020,GRAYSON,(903) 416-4000,96,4,0,98,91,8,1,95,83,15,2,94,82,16,2,93,,2887,656,23,10/01/2022,09/30/2023
450369,CHILDRESS REGIONAL MEDICAL CENTER,HWY 83 NORTH,CHILDRESS,TX,79201,CHILDRESS,(940) 937-6371,98,2,0,99,94,5,1,97,94,4,2,97,91,8,1,96,,700,104,21,10/01/2022,09/30/2023
450411,EASTLAND MEMORIAL HOSPITAL,304 S DAUGHERTY STREET,EASTLAND,TX,76448,EASTLAND,(254) 631-5342,99,1,0,99,92,8,0,96,89,10,1,96,78,21,1,93,2;3,45,13,30,10/01/2022,09/30/2023
450422,BAYLOR SCOTT AND WHITE MEDICAL CENTER UPTOWN,2727 EAST LEMMON AVENUE BUILDING I,DALLAS,TX,75204,DALLAS,(214) 443-3000,98,2,0,99,92,6,2,95,91,7,2,96,88,10,2,95,,1743,410,24,10/01/2022,09/30/2023
450451,GLEN ROSE MEDICAL CENTER,1021 HOLDEN STREET,GLEN ROSE,TX,76043,SOMERVELL,(254) 897-2215,99,1,0,100,96,3,1,97,95,4,1,97,92,7,1,97,,1044,337,32,10/01/2022,09/30/2023
450465,MATAGORDA REGIONAL MEDICAL CENTER,104 7TH STREET,BAY CITY,TX,77414,MATAGORDA,(979) 245-6383,95,4,1,97,92,6,2,95,83,13,4,92,73,22,5,89,,1295,247,19,10/01/2022,09/30/2023
450469,WILSON N JONES REGIONAL MEDICAL CENTER,500 N HIGHLAND AVENUE,SHERMAN,TX,75091,GRAYSON,(903) 870-4611,96,4,0,98,93,5,2,96,76,17,7,90,74,19,7,89,,584,103,18,10/01/2022,09/30/2023
450537,METHODIST RICHARDSON MEDICAL CENTER,2831 E PRESIDENT GEORGE BUSH HIGHWAY,RICHARDSON,TX,75082,COLLIN,(469) 204-1000,98,2,0,99,93,6,1,96,93,6,1,96,89,9,2,95,,2188,491,23,10/01/2022,09/30/2023
450539,COVENANT HOSPITAL PLAINVIEW,2601 DIMMITT RD,PLAINVIEW,TX,79072,HALE,(806) 296-5531,98,2,0,99,95,4,1,97,88,10,2,95,80,19,1,93,,1219,246,20,10/01/2022,09/30/2023
450571,SHANNON MEDICAL CENTER,120 E HARRIS AVE.,SAN ANGELO,TX,76903,TOM GREEN,(325) 653-6741,,,,,,,,,,,,,,,,,4,,,,,
450597,CUERO REGIONAL HOSPITAL,2550 N ESPLANADE,CUERO,TX,77954,DE WITT,(361) 275-6191,98,2,0,99,94,5,1,96,94,4,2,96,84,12,4,93,,701,193,28,10/01/2022,09/30/2023
450604,HILL COUNTRY MEMORIAL HOSPITAL,1020 SOUTH STATE HIGHWAY 16,FREDERICKSBURG,TX,78624,GILLESPIE,(830) 997-4353,,,,,,,,,,,,,,,,,4,,,,,
450643,DOCTORS HOSPITAL OF LAREDO,10700 MCPHERSON ROAD,LAREDO,TX,78041,WEBB,(956) 523-2000,96,3,1,98,93,5,2,96,90,8,2,96,90,9,1,96,,2834,446,16,10/01/2022,09/30/2023
450656,NACOGDOCHES MEDICAL CENTER,4920 NE STALLINGS DRIVE,NACOGDOCHES,TX,75965,NACOGDOCHES,(936) 569-9481,96,3,1,98,93,6,1,96,80,16,4,93,81,18,1,93,,1083,216,20,10/01/2022,09/30/2023
450668,SIERRA MEDICAL CENTER,1625 MEDICAL CENTER DR,EL PASO,TX,79902,EL PASO,(915) 747-4000,93,6,1,96,89,9,2,93,86,12,2,94,79,19,2,92,,1619,372,23,10/01/2022,09/30/2023
450694,EL CAMPO MEMORIAL HOSPITAL,303 SANDY CORNER RD,EL CAMPO,TX,77437,WHARTON,(979) 578-5251,,,,,,,,,,,,,,,,,4,,,,,
450723,METHODIST CHARLTON MEDICAL CENTER,3500 W WHEATLAND ROAD,DALLAS,TX,75237,DALLAS,(214) 947-7777,97,2,1,98,92,7,1,95,90,8,2,95,82,16,2,93,,2096,388,19,10/01/2022,09/30/2023
450755,COVENANT HOSPITAL LEVELLAND,1900 COLLEGE AVE,LEVELLAND,TX,79336,HOCKLEY,(806) 894-4963,98,2,0,99,94,4,2,96,57,34,9,88,83,17,0,94,1,25,8,32,10/01/2022,09/30/2023
450774,TOPS SURGICAL SPECIALTY HOSPITAL,17080 RED OAK DRIVE,HOUSTON,TX,77090,HARRIS,(281) 539-2900,99,1,0,99,93,6,1,96,94,5,1,97,90,9,1,96,,2869,692,24,10/01/2022,09/30/2023
450808,NORTHWEST HILLS SURGICAL HOSPITAL,6818 AUSTIN CTR BLVD SUITE 100,AUSTIN,TX,78731,TRAVIS,(512) 346-1994,98,2,0,99,92,7,1,96,88,11,1,95,84,14,2,94,,1764,316,18,10/01/2022,09/30/2023
450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,5601 WARREN PARKWAY,FRISCO,TX,75034,DENTON,(214) 618-2000,98,2,0,99,91,8,1,95,93,6,1,97,92,7,1,97,,2851,514,19,10/01/2022,09/30/2023
450860,SUGAR LAND SURGICAL HOSPITAL LLP,16906 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,FORT BEND,(281) 243-1000,97,2,1,98,92,7,1,95,90,8,2,95,87,10,3,94,,3191,678,21,10/01/2022,09/30/2023
450864,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,1814 ROSELAND BOULEVARD,TYLER,TX,75701,SMITH,(903) 525-3300,99,1,0,99,92,7,1,96,92,6,2,96,93,6,1,97,,1234,366,30,10/01/2022,09/30/2023
450869,DOCTORS HOSPTAL AT RENAISSANCE,5501 SOUTH MCCOLL,EDINBURG,TX,78539,HIDALGO,(956) 362-8677,95,4,1,97,90,7,3,94,82,12,6,91,81,14,5,91,3,637,79,15,10/01/2022,09/30/2023
450871,ARISE AUSTIN MEDICAL CENTER,3003 BEE CAVES ROAD,AUSTIN,TX,78746,TRAVIS,(512) 347-9888,98,2,0,99,91,7,2,95,88,11,1,96,82,18,0,94,3,360,75,21,10/01/2022,09/30/2023
450874,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,400 WEST LYNDON B JOHNSON SUITE 101B,IRVING,TX,75063,DALLAS,(972) 868-4000,97,2,1,98,90,9,1,94,87,11,2,94,83,15,2,93,,2744,567,21,10/01/2022,09/30/2023
450876,LUBBOCK HEART HOSPITAL LP,4810 NORTH LOOP 289,LUBBOCK,TX,79416,LUBBOCK,(806) 687-7777,97,3,0,98,88,8,4,92,91,7,2,96,90,9,1,97,,1642,498,30,10/01/2022,09/30/2023
450880,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL FORTWORTH,1800 PARK PLACE AVENUE,FORT WORTH,TX,76110,TARRANT,(682) 703-5600,97,3,0,98,95,4,1,97,92,7,1,96,91,7,2,96,,1320,347,26,10/01/2022,09/30/2023
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,2850 E STATE HIGHWAY 114,TROPHY CLUB,TX,76262,DENTON,(817) 837-4600,97,3,0,99,95,4,1,97,90,7,3,95,87,9,4,94,,1654,319,19,10/01/2022,09/30/2023
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,7115 GREENVILLE AVENUE SUITE 100,DALLAS,TX,75231,DALLAS,(214) 647-5300,98,2,0,99,91,7,2,95,91,7,2,96,92,6,2,97,,1208,303,25,10/01/2022,09/30/2023
451333,MARTIN COUNTY HOSPITAL DISTRICT,600 E INTERSTATE 20,STANTON,TX,79782,MARTIN,(432) 756-3345,99,1,0,99,97,3,0,98,92,5,3,97,97,3,0,99,3,180,34,25,10/01/2022,09/30/2023
451386,MEMORIAL HOSPITAL,224 E SECOND STREET,DUMAS,TX,79029,MOORE,(806) 935-7171,99,1,0,99,94,5,1,97,90,9,1,96,85,15,0,95,,604,114,19,10/01/2022,09/30/2023
451387,UVALDE MEMORIAL HOSPITAL,1025 GARNER FIELD ROAD,UVALDE,TX,78801,UVALDE,(830) 278-6251,98,2,0,99,95,4,1,97,91,8,1,97,87,13,0,95,,862,191,22,10/01/2022,09/30/2023
460001,UTAH VALLEY HOSPITAL,1034 NORTH 500 WEST,PROVO,UT,84604,UTAH,(801) 373-7850,97,3,0,98,89,9,2,94,87,12,1,95,86,13,1,95,,7320,1371,19,10/01/2022,09/30/2023
460004,MCKAY DEE HOSPITAL,4401 HARRISON BOULEVARD,OGDEN,UT,84403,WEBER,(801) 387-2800,97,3,0,98,91,8,1,95,88,10,2,95,86,12,2,94,,6538,1359,21,10/01/2022,09/30/2023
460006,LDS HOSPITAL,8TH AVENUE AND C STREET,SALT LAKE CITY,UT,84143,SALT LAKE,(801) 408-1100,96,3,1,98,92,7,1,95,87,12,1,94,85,14,1,95,,5655,1266,22,10/01/2022,09/30/2023
460007,CEDAR CITY HOSPITAL,1303 NORTH MAIN STREET,CEDAR CITY,UT,84721,IRON,(435) 868-5800,98,2,0,99,92,7,1,95,88,11,1,95,84,15,1,94,,2130,517,24,10/01/2022,09/30/2023
460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84107,SALT LAKE,(801) 507-7000,96,3,1,98,91,8,1,95,87,11,2,94,86,13,1,94,,10470,2092,20,10/01/2022,09/30/2023
460011,CASTLEVIEW HOSPITAL,300 NORTH HOSPITAL DRIVE,PRICE,UT,84501,CARBON,(435) 637-4800,,,,,,,,,,,,,,,,,4,,,,,
460015,LOGAN REGIONAL HOSPITAL,1400 NORTH 500 EAST,LOGAN,UT,84341,CACHE,(435) 716-1000,98,2,0,99,92,7,1,96,89,10,1,95,85,14,1,94,,4913,1133,23,10/01/2022,09/30/2023
460019,UINTAH BASIN MEDICAL CENTER,250 WEST 300 NORTH,ROOSEVELT,UT,84066,DUCHESNE,(435) 722-4691,96,4,0,98,88,10,2,93,76,20,4,91,68,30,2,88,,830,144,17,10/01/2022,09/30/2023
460021,ST. GEORGE REGIONAL HOSPITAL,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,WASHINGTON,(435) 251-2100,97,3,0,98,92,7,1,96,88,11,1,95,89,10,1,96,,6550,1792,27,10/01/2022,09/30/2023
460023,AMERICAN FORK HOSPITAL,170 NORTH 1100 EAST,AMERICAN FORK,UT,84003,UTAH,(801) 855-3300,97,3,0,98,91,8,1,95,90,9,1,95,85,14,1,94,,6031,1080,18,10/01/2022,09/30/2023
460026,SEVIER VALLEY HOSPITAL,1000 NORTH MAIN STREET,RICHFIELD,UT,84701,SEVIER,(435) 893-4100,98,2,0,99,92,7,1,96,88,10,2,94,83,16,1,94,,1966,544,28,10/01/2022,09/30/2023
460030,ASHLEY REGIONAL MEDICAL CENTER,150 WEST 100 NORTH,VERNAL,UT,84078,UINTAH,(435) 789-3342,,,,,,,,,,,,,,,,,4,,,,,
460039,BEAR RIVER VALLEY HOSPITAL,905 NORTH 1000 WEST,TREMONTON,UT,84337,BOX ELDER,(435) 207-4501,98,2,0,99,94,5,1,97,89,9,2,95,85,14,1,94,,922,250,27,10/01/2022,09/30/2023
460043,OREM COMMUNITY HOSPITAL,331 NORTH 400 WEST,OREM,UT,84057,UTAH,(801) 714-3307,96,3,1,98,90,9,1,94,87,12,1,95,84,15,1,94,,1756,303,17,10/01/2022,09/30/2023
460044,ALTA VIEW HOSPITAL,9660 SOUTH 1300 EAST,SANDY,UT,84094,SALT LAKE,(801) 501-2700,98,2,0,99,94,5,1,97,91,8,1,96,90,9,1,96,,4489,1051,23,10/01/2022,09/30/2023
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,5848 SOUTH 300 EAST,MURRAY,UT,84107,SALT LAKE,(801) 314-4100,97,3,0,99,89,9,2,94,88,11,1,95,87,11,2,95,,2566,689,27,10/01/2022,09/30/2023
460057,PARK CITY HOSPITAL,900 ROUND VALLEY DRIVE,PARK CITY,UT,84060,SUMMIT,(435) 658-6700,96,4,0,98,91,8,1,95,91,8,1,96,90,9,1,96,,3041,653,21,10/01/2022,09/30/2023
460058,RIVERTON HOSPITAL,3741 WEST 12600 SOUTH,RIVERTON,UT,84065,SALT LAKE,(801) 285-4000,97,3,0,99,93,6,1,96,91,8,1,96,87,12,1,95,,5339,998,19,10/01/2022,09/30/2023
460061,LAYTON HOSPITAL,201 WEST LAYTON PARKWAY,LAYTON,UT,84041,DAVIS,(801) 543-6000,97,3,0,98,92,7,1,95,92,7,1,96,90,9,1,96,,6584,1297,20,10/01/2022,09/30/2023
460062,SPANISH FORK HOSPITAL,765 EAST MARKET PLACE DRIVE,SPANISH FORK,UT,84660,UTAH,(385) 344-5000,98,2,0,99,92,7,1,95,92,7,1,96,91,8,1,97,,4532,920,20,10/01/2022,09/30/2023
461300,DELTA COMMUNITY HOSPITAL,126 SOUTH WHITE SAGE AVENUE,DELTA,UT,84624,MILLARD,(435) 864-5591,98,2,0,99,98,2,0,99,90,10,0,96,85,11,4,93,,330,120,36,10/01/2022,09/30/2023
461301,FILLMORE COMMUNITY HOSPITAL,674 SOUTH HIGHWAY 99,FILLMORE,UT,84631,MILLARD,(435) 743-5591,100,0,0,100,96,3,1,98,91,5,4,97,79,18,3,92,3,120,38,32,10/01/2022,09/30/2023
461303,SANPETE VALLEY HOSPITAL - CAH,1100 SOUTH MEDICAL DRIVE,MOUNT PLEASANT,UT,84647,SANPETE,(435) 462-4123,98,2,0,99,90,8,2,94,87,10,3,94,84,14,2,94,,847,217,26,10/01/2022,09/30/2023
461304,CENTRAL VALLEY MEDICAL CENTER - CAH,48 WEST 1500 NORTH,NEPHI,UT,84648,JUAB,(435) 623-3000,98,2,0,99,93,6,1,96,91,9,0,96,91,8,1,97,,1254,309,25,10/01/2022,09/30/2023
461307,HEBER VALLEY HOSPITAL,454 EAST MEDICAL WAY,HEBER CITY,UT,84032,WASATCH,(435) 654-2500,99,1,0,99,93,6,1,96,93,6,1,97,91,8,1,96,,1763,384,22,10/01/2022,09/30/2023
461333,GARFIELD MEMORIAL HOSPITAL,200 NORTH 400 EAST,PANGUITCH,UT,84759,GARFIELD,(435) 676-1262,96,4,0,98,92,6,2,95,92,8,0,97,87,13,0,96,3,135,37,27,10/01/2022,09/30/2023
470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,05641,WASHINGTON,(802) 371-4100,98,1,1,98,90,8,2,94,84,13,3,93,78,21,1,92,,1920,507,26,10/01/2022,09/30/2023
470003,UNIV. OF VERMONT - FLETCHER ALLEN HEALTH CARE,111 COLCHESTER AVE,BURLINGTON,VT,05401,CHITTENDEN,(802) 847-0000,98,2,0,99,93,6,1,96,85,14,1,94,86,13,1,95,,2093,563,27,10/01/2022,09/30/2023
470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,05701,RUTLAND,(802) 775-7111,98,2,0,99,91,7,2,95,86,11,3,94,80,18,2,92,,4027,1296,32,10/01/2022,09/30/2023
470012,SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,BENNINGTON,VT,05201,BENNINGTON,(802) 442-6361,99,1,0,99,94,5,1,96,89,10,1,95,87,12,1,95,,1261,412,33,10/01/2022,09/30/2023
470024,NORTHWESTERN MEDICAL CENTER INC,133 FAIRFIELD STREET,SAINT ALBANS,VT,05478,FRANKLIN,(802) 524-5911,98,2,0,99,89,9,2,93,81,17,2,93,80,19,1,93,,1938,492,26,10/01/2022,09/30/2023
471302,MT ASCUTNEY HOSPITAL,289 COUNTY ROAD,WINDSOR,VT,05089,WINDSOR,(802) 674-6711,99,1,0,99,97,3,0,98,92,6,2,96,92,6,2,97,,1098,450,41,10/01/2022,09/30/2023
471303,NORTHEASTERN VERMONT REGIONAL HOSPITAL,1315 HOSPITAL DRIVE,SAINT JOHNSBURY,VT,05819,CALEDONIA,(802) 748-7400,98,2,0,99,95,4,1,97,88,10,2,95,87,11,2,95,,2057,538,32,10/01/2022,09/30/2023
471307,"PORTER HOSPITAL, INC",115 PORTER DRIVE,MIDDLEBURY,VT,05753,ADDISON,(802) 388-4701,98,2,0,99,92,7,1,95,87,11,2,94,82,17,1,93,,2705,848,31,10/01/2022,09/30/2023
490004,SENTARA RMH MEDICAL CENTER,2010 HEALTH CAMPUS DRIVE,HARRISONBURG,VA,22801,HARRISONBURG CITY,(540) 689-1000,97,3,0,98,93,6,1,96,83,14,3,93,72,26,2,90,,3428,899,26,10/01/2022,09/30/2023
490007,SENTARA NORFOLK GENERAL HOSPITAL,600 GRESHAM DR,NORFOLK,VA,23507,NORFOLK CITY,(757) 388-3000,95,4,1,97,91,7,2,95,82,14,4,93,83,15,2,93,,3101,675,22,10/01/2022,09/30/2023
490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,1215 LEE STREET,CHARLOTTESVILLE,VA,22908,CHARLOTTESVILLE CITY,(804) 243-9308,98,2,0,99,93,6,1,96,91,8,1,96,92,7,1,97,,4115,1098,27,10/01/2022,09/30/2023
490013,SENTARA HALIFAX REGIONAL HOSPITAL,2204 WILBORN AVENUE,SOUTH BOSTON,VA,24592,HALIFAX,(434) 517-3100,96,4,0,98,92,6,2,95,78,19,3,92,70,28,2,89,,3335,788,24,10/01/2022,09/30/2023
490019,NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE,501 SUNSET LANE,CULPEPER,VA,22701,CULPEPER,(540) 829-4100,,,,,,,,,,,,,,,,,4,,,,,
490022,MARY WASHINGTON HOSPITAL,1001 SAM PERRY BOULEVARD,FREDERICKSBURG,VA,22401,FREDERICKSBURG CITY,(540) 741-1100,97,2,1,98,92,7,1,95,85,13,2,94,82,15,3,93,,3722,893,24,10/01/2022,09/30/2023
490023,FAUQUIER HOSPITAL,500 HOSPITAL DRIVE,WARRENTON,VA,20186,FAUQUIER,(540) 316-5000,,,,,,,,,,,,,,,,,4,,,,,
490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,1250 EAST MARSHALL STREET,RICHMOND,VA,23298,RICHMOND CITY,(804) 828-0938,95,4,1,97,92,6,2,95,85,12,3,94,85,13,2,94,,5375,962,18,10/01/2022,09/30/2023
490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,20480 MARKET STREET,ONANCOCK,VA,23417,ACCOMACK,(757) 414-8000,97,3,0,98,94,5,1,97,89,9,2,95,79,18,3,91,,1881,391,21,10/01/2022,09/30/2023
490038,SMYTH COUNTY COMMUNITY HOSPITAL,245 MEDICAL PARK DRIVE,MARION,VA,24354,SMYTH,(276) 378-1000,98,1,1,99,96,3,1,98,89,9,2,95,78,19,3,91,,879,210,24,10/01/2022,09/30/2023
490044,SENTARA OBICI HOSPITAL,2800 GODWIN BOULEVARD,SUFFOLK,VA,23439,SUFFOLK CITY,(757) 934-4000,98,2,0,99,92,7,1,96,87,12,1,95,83,15,2,93,,3933,1005,26,10/01/2022,09/30/2023
490045,NOVANT PRINCE WILLIAM MEDICAL CENTER,8700 SUDLEY RD,MANASSAS,VA,20110,MANASSAS CITY,(703) 369-8000,,,,,,,,,,,,,,,,,4,,,,,
490046,SENTARA LEIGH HOSPITAL,830 KEMPSVILLE ROAD,NORFOLK,VA,23502,NORFOLK CITY,(757) 261-6700,98,2,0,99,93,6,1,96,90,9,1,95,89,10,1,96,,3583,986,28,10/01/2022,09/30/2023
490052,RIVERSIDE REGIONAL MEDICAL CENTER,500 J CLYDE MORRIS BLVD,NEWPORT NEWS,VA,23601,NEWPORT NEWS CITY,(757) 594-2000,97,3,0,99,93,6,1,96,90,8,2,95,88,10,2,95,,6930,1691,24,10/01/2022,09/30/2023
490053,JOHNSTON MEMORIAL HOSPITAL,16000 JOHNSTON MEMORIAL DRIVE,ABINGDON,VA,24211,WASHINGTON,(276) 258-1000,99,1,0,99,95,4,1,97,91,8,1,96,88,11,1,96,,1355,289,21,10/01/2022,09/30/2023
490057,SENTARA VIRGINIA BEACH GENERAL HOSPITAL,1060 FIRST COLONIAL ROAD,VIRGINIA BEACH,VA,23454,VIRGINIA BEACH CITY,(757) 395-8000,97,3,0,98,91,7,2,95,88,10,2,94,84,14,2,94,,2723,691,26,10/01/2022,09/30/2023
490060,CLINCH VALLEY MEDICAL CENTER,6801 GOVERNOR GC PERRY HIGHWAY,RICHLANDS,VA,24641,TAZEWELL,(276) 596-6000,,,,,,,,,,,,,,,,,4,,,,,
490066,SENTARA WILLIAMSBURG REGIONAL MEDICAL CENTER,100 SENTARA CIRCLE,WILLIAMSBURG,VA,23188,JAMES CITY,(757) 984-6000,97,3,0,98,92,7,1,95,89,10,1,95,88,11,1,95,,3448,1010,29,10/01/2022,09/30/2023
490075,SOVAH HEALTH DANVILLE,142 SOUTH MAIN STREET,DANVILLE,VA,24541,DANVILLE CITY,(434) 799-2100,,,,,,,,,,,,,,,,,4,,,,,
490077,SENTARA MARTHA JEFFERSON HOSPITAL,500 MARTHA JEFFERSON DRIVE,CHARLOTTESVILLE,VA,22911,ALBEMARLE,(434) 654-7000,96,4,0,98,93,6,1,96,89,10,1,95,89,10,1,96,,4089,1261,31,10/01/2022,09/30/2023
490084,VCU HEALTH TAPPAHANNOCK HOSPITAL,618 HOSPITAL ROAD,TAPPAHANNOCK,VA,22560,ESSEX,(804) 443-6189,98,2,0,99,91,7,2,95,83,15,2,93,81,17,2,93,,1236,304,25,10/01/2022,09/30/2023
490093,SENTARA CAREPLEX HOSPITAL,3000 COLISEUM DRIVE,HAMPTON,VA,23666,HAMPTON CITY,(757) 736-1000,97,3,0,98,92,7,1,95,89,9,2,95,82,16,2,93,,4323,987,23,10/01/2022,09/30/2023
490098,COMMUNITY MEMORIAL HOSPITAL,1755 NORTH MECKLENBURG AVENUE,SOUTH HILL,VA,23970,MECKLENBURG,(434) 584-2499,99,1,0,99,97,3,0,98,86,12,2,95,89,10,1,96,,806,195,24,10/01/2022,09/30/2023
490111,WYTHE COUNTY COMMUNITY HOSPITAL,600 WEST RIDGE ROAD,WYTHEVILLE,VA,24382,WYTHE,(276) 228-0200,,,,,,,,,,,,,,,,,4,,,,,
490113,SENTARA NORTHERN VIRGINIA MEDICAL CENTER,2300 OPITZ BOULEVARD,WOODBRIDGE,VA,22191,PRINCE WILLIAM,(703) 523-1000,98,2,0,99,92,6,2,95,87,11,2,95,82,16,2,93,,3615,732,20,10/01/2022,09/30/2023
490115,TWIN COUNTY REGIONAL HOSPITAL,200 HOSPITAL DRIVE,GALAX,VA,24333,GALAX CITY,(276) 236-8181,,,,,,,,,,,,,,,,,4,,,,,
490119,SENTARA PRINCESS ANNE HOSPITAL,2025 GLENN MITCHELL DRIVE,VIRGINIA BEACH,VA,23456,VIRGINIA BEACH CITY,(757) 507-1520,97,3,0,99,93,6,1,96,90,9,1,96,90,9,1,96,,4455,1173,27,10/01/2022,09/30/2023
490120,CHESAPEAKE GENERAL HOSPITAL,"736 BATTLEFIELD BLVD, NORTH",CHESAPEAKE,VA,23320,CHESAPEAKE CITY,(757) 312-8121,97,3,0,98,92,7,1,96,86,13,1,95,80,17,3,92,,1520,346,23,10/01/2022,09/30/2023
490130,RIVERSIDE WALTER REED HOSPITAL,7519 HOSPITAL ROAD,GLOUCESTER,VA,23061,GLOUCESTER,(804) 693-8800,99,1,0,99,94,5,1,97,91,8,1,95,87,12,1,95,,2038,465,23,10/01/2022,09/30/2023
490140,"STAFFORD HOSPITAL, LLC",101 HOSPITAL CENTER BOULEVARD,STAFFORD,VA,22554,STAFFORD,(540) 741-9000,98,2,0,99,93,6,1,96,90,9,1,95,89,10,1,96,,2040,469,23,10/01/2022,09/30/2023
490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,1500 COMMONWEALTH AVENUE,WILLIAMSBURG,VA,23185,JAMES CITY,(757) 585-2010,97,2,1,98,92,6,2,95,89,9,2,94,87,11,2,95,,1751,351,20,10/01/2022,09/30/2023
490144,UVA HEALTH HAYMARKET MEDICAL CENTER,15225 HEALTHCOTE BOULEVARD,HAYMARKET,VA,20169,PRINCE WILLIAM,(571) 284-1000,,,,,,,,,,,,,,,,,4,,,,,
500002,PROVIDENCE ST MARY MEDICAL CENTER,401 W POPLAR ST,WALLA WALLA,WA,99362,WALLA WALLA,(509) 522-5900,96,3,1,97,90,8,2,94,80,16,4,92,77,21,2,91,,1375,364,26,10/01/2022,09/30/2023
500003,SKAGIT VALLEY HOSPITAL,1415 E KINCAID STREET,MOUNT VERNON,WA,98274,SKAGIT,(360) 424-4111,97,3,0,98,92,6,2,95,83,14,3,93,82,16,2,93,,2213,568,26,10/01/2022,09/30/2023
500007,ISLAND HOSPITAL,1211 24TH STREET,ANACORTES,WA,98221,SKAGIT,(360) 299-1300,98,2,0,99,94,5,1,96,87,12,1,94,86,13,1,95,,1130,357,32,10/01/2022,09/30/2023
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,1959 NE PACIFIC ST,SEATTLE,WA,98195,KING,(206) 598-3300,97,3,0,98,92,7,1,95,85,13,2,94,87,11,2,95,,16125,3781,24,10/01/2022,09/30/2023
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,1321 COLBY AVENUE,EVERETT,WA,98201,SNOHOMISH,(425) 261-2000,96,3,1,98,91,7,2,95,83,15,2,93,80,18,2,92,,1667,344,21,10/01/2022,09/30/2023
500019,PROVIDENCE CENTRALIA HOSPITAL,914 S SCHEUBER ROAD,CENTRALIA,WA,98531,LEWIS,(360) 736-2803,97,2,1,98,92,6,2,95,83,15,2,94,79,19,2,92,,1794,359,20,10/01/2022,09/30/2023
500024,PROVIDENCE ST PETER HOSPITAL,413 LILLY ROAD NE,OLYMPIA,WA,98506,THURSTON,(360) 491-9480,95,4,1,97,88,9,3,93,82,14,4,92,80,18,2,92,,1408,320,23,10/01/2022,09/30/2023
500025,SWEDISH MEDICAL CENTER / CHERRY HILL,500 17TH AVENUE,SEATTLE,WA,98122,KING,(206) 320-2000,96,3,1,97,90,8,2,94,85,13,2,94,85,14,1,94,,3709,1024,28,10/01/2022,09/30/2023
