"Facility ID","Facility Name","Address","City","State","ZIP Code","County","Telephone","Patients who reported that staff definitely gave care in a professional way and the facility was clean","Patients who reported that staff somewhat gave care in a professional way or the facility was somewhat clean","Patients who reported that staff did not give care in a professional way or the facility was not clean","Facilities and staff linear mean score","Patients who reported that staff definitely communicated about what to expect during and after the procedure","Patients who reported that staff somewhat communicated about what to expect during and after the procedure","Patients who reported that staff did not communicate about what to expect during and after the procedure","Communication about your procedure linear mean score","Patients who gave the facility a rating of 9 or 10 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 7 or 8 on a scale from 0 (lowest) to 10 (highest)","Patients who gave the facility a rating of 0 to 6 on a scale from 0 (lowest) to 10 (highest)","Patients’ rating of the facility linear mean score","Patients who reported YES they would DEFINITELY recommend the facility to family or friends","Patients who reported PROBABLY YES they would recommend the facility to family or friends","Patients who reported NO, they would not recommend the facility to family or friends","Patients recommending the facility linear mean score","Footnote","Number of Sampled Patients","Number of Completed Surveys","Survey Response Rate Percent","Start Date","End Date"
450351,TEXAS HEALTH HARRIS METHODIST HOSPITAL STEPHENVILL,411 N BELKNAP ST,STEPHENVILLE,TX,76401,ERATH,(254) 965-1500,,,,,,,,,,,,,,,,,4,,,,,
450352,HUNT REGIONAL MEDICAL CENTER,4215 JOE RAMSEY BLVD,GREENVILLE,TX,75401,HUNT,(903) 408-5000,,,,,,,,,,,,,,,,,4,,,,,
450370,COLUMBUS COMMUNITY HOSPITAL,110 SHULT DR,COLUMBUS,TX,78934,COLORADO,(979) 732-2371,,,,,,,,,,,,,,,,,4,,,,,
450411,EASTLAND MEMORIAL HOSPITAL,304 S DAUGHERTY,EASTLAND,TX,76448,EASTLAND,(254) 629-2601,98,2,0,99,90,7,3,94,74,24,2,92,77,23,0,92,3,323,90,28,07/01/2019,12/31/2020
450419,TEXAS HEALTH HARRIS METHODIST HOSPITAL AZLE,108 DENVER TRAIL,AZLE,TX,76020,TARRANT,(817) 444-8700,,,,,,,,,,,,,,,,,4,,,,,
450422,BAYLOR SCOTT AND WHITE MEDICAL CENTER UPTOWN,2727 EAST LEMMON AVENUE BUILDING I,DALLAS,TX,75204,DALLAS,(214) 443-3000,97,2,1,98,92,7,1,95,89,8,3,95,89,8,3,95,,1624,454,28,07/01/2019,12/31/2020
450451,GLEN ROSE MEDICAL CENTER,1021 HOLDEN STREET,GLEN ROSE,TX,76043,SOMERVELL,(254) 897-2215,97,2,1,98,92,6,2,95,90,9,1,96,94,5,1,98,2;3,687,91,13,07/01/2019,12/31/2020
450462,TEXAS HEALTH PRESBYTERIAN HOSPITAL DALLAS,8200 WALNUT HILL LANE,DALLAS,TX,75231,DALLAS,(214) 345-6789,,,,,,,,,,,,,,,,,4,,,,,
450465,MATAGORDA REGIONAL MEDICAL CENTER,104 7TH STREET,BAY CITY,TX,77414,MATAGORDA,(979) 245-6383,96,3,1,97,90,7,3,93,78,18,4,92,72,24,4,89,,1304,264,20,07/01/2019,12/31/2020
450469,WILSON N JONES REGIONAL MEDICAL CENTER,500 N HIGHLAND AVENUE,SHERMAN,TX,75092,GRAYSON,(903) 870-4611,98,2,0,99,90,8,2,94,83,13,4,93,74,21,5,89,,786,131,17,07/01/2019,12/31/2020
450539,COVENANT HOSPITAL PLAINVIEW,2601 DIMMITT RD,PLAINVIEW,TX,79072,HALE,(806) 296-5531,98,2,0,99,93,6,1,96,86,13,1,95,83,15,2,93,,1026,241,26,07/01/2019,12/31/2020
450571,SHANNON MEDICAL CENTER,120 EAST HARRIS AVENUE,SAN ANGELO,TX,76903,TOM GREEN,(325) 653-6741,98,2,0,99,94,5,1,96,88,10,2,95,90,9,1,96,,3154,766,25,07/01/2019,12/31/2020
450597,CUERO REGIONAL HOSPITAL,2550 N ESPLANADE,CUERO,TX,77954,DE WITT,(361) 275-6191,97,3,0,99,95,4,1,97,90,8,2,95,78,21,1,92,,689,209,31,07/01/2019,12/31/2020
450604,HILL COUNTRY MEMORIAL HOSPITAL INC,1020 SOUTH STATE HIGHWAY 16,FREDERICKSBURG,TX,78624,GILLESPIE,(830) 997-4353,98,2,0,99,94,5,1,96,91,8,1,96,90,9,1,96,,1173,415,36,07/01/2019,12/31/2020
450639,TEXAS HEALTH HARRIS METHODIST HURST-EULESS-BEDFORD,1600 HOSPITAL PARKWAY,BEDFORD,TX,76022,TARRANT,(817) 848-4000,,,,,,,,,,,,,,,,,4,,,,,
450643,DOCTORS HOSPITAL OF LAREDO,10700 MCPHERSON ROAD,LAREDO,TX,78045,WEBB,(956) 523-2000,96,4,0,98,91,7,2,94,87,10,3,95,91,8,1,97,,1701,319,19,07/01/2019,12/31/2020
450656,NACOGDOCHES MEDICAL CENTER,4920 NE STALLINGS DRIVE,NACOGDOCHES,TX,75965,NACOGDOCHES,(936) 569-9481,,,,,,,,,,,,,,,,,4,,,,,
450668,THE HOSPITALS OF PROVIDENCE - SIERRA CAMPUS,1625 MEDICAL CENTER DR,EL PASO,TX,79902,EL PASO,(915) 747-4000,,,,,,,,,,,,,,,,,4,,,,,
450678,BAYLOR SCOTT & WHITE MEDICAL CENTER-WHITE ROCK,9440 POPPY DR,DALLAS,TX,75218,DALLAS,(214) 324-6100,,,,,,,,,,,,,,,,,4,,,,,
450686,UNIVERSITY MEDICAL CENTER,602 INDIANA AVENUE,LUBBOCK,TX,79415,LUBBOCK,(806) 775-8200,98,2,0,99,94,5,1,96,91,8,1,96,89,10,1,96,,1613,330,20,07/01/2019,12/31/2020
450743,TEXAS HEALTH PRESBYTERIAN HOSPITAL DENTON,3000 N I-35,DENTON,TX,76201,DENTON,(940) 898-7000,,,,,,,,,,,,,,,,,4,,,,,
450755,COVENANT HOSPITAL LEVELLAND,1900 COLLEGE AVE,LEVELLAND,TX,79336,HOCKLEY,(806) 894-4963,99,1,0,99,94,5,1,96,89,11,0,94,88,12,0,96,3,186,43,24,07/01/2019,12/31/2020
450771,TEXAS HEALTH PRESBYTERIAN HOSPITAL PLANO,6200 W PARKER RD,PLANO,TX,75093,COLLIN,(972) 981-8000,,,,,,,,,,,,,,,,,4,,,,,
450774,TOPS SURGICAL SPECIALTY HOSPITAL,17080 RED OAK DRIVE,HOUSTON,TX,77090,HARRIS,(281) 539-2900,98,2,0,99,92,7,1,95,92,7,1,96,89,10,1,96,,889,237,27,07/01/2019,12/31/2020
450779,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHWEST F,6100 HARRIS PKWY,FORT WORTH,TX,76132,TARRANT,(817) 433-5000,,,,,,,,,,,,,,,,,4,,,,,
450801,CHRISTUS ST MICHAEL HEALTH SYSTEM,2600 ST MICHAEL DR,TEXARKANA,TX,75504,BOWIE,(903) 614-1000,,,,,,,,,,,,,,,,,4,,,,,
450808,NORTHWEST HILLS SURGICAL HOSPITAL,6818 AUSTIN CTR BLVD SUITE 100,AUSTIN,TX,78731,TRAVIS,(512) 346-1994,98,2,0,99,92,7,1,95,88,10,2,95,85,13,2,94,,3241,729,22,07/01/2019,12/31/2020
450828,CHRISTUS SPOHN HOSPITAL ALICE,2500 E MAIN STREET,ALICE,TX,78332,JIM WELLS,(361) 661-8016,,,,,,,,,,,,,,,,,4,,,,,
450840,TEXAS HEALTH PRESBYTERIAN HOSPITAL ALLEN,1105 CENTRAL EXPRESSWAY NORTH,ALLEN,TX,75013,COLLIN,(972) 747-1000,,,,,,,,,,,,,,,,,4,,,,,
450853,BAYLOR SCOTT & WHITE MEDICAL CENTER - FRISCO,5601 WARREN PARKWAY,FRISCO,TX,75034,DENTON,(214) 407-5000,98,2,0,99,90,8,2,94,93,5,2,96,91,7,2,96,,2051,446,22,07/01/2019,12/31/2020
450860,SUGAR LAND SURGICAL HOSPITAL LLP,16906 SOUTHWEST FREEWAY,SUGAR LAND,TX,77478,FORT BEND,(281) 243-1000,98,2,0,99,91,7,2,95,91,7,2,95,86,12,2,94,,1171,234,20,07/01/2019,12/31/2020
450864,BAYLOR SCOTT & WHITE TEXAS SPINE & JOINT HOSPITAL,1814 ROSELAND BOULEVARD,TYLER,TX,75701,SMITH,(903) 525-3300,98,2,0,99,89,9,2,93,90,10,0,96,89,10,1,96,,1439,438,30,07/01/2019,12/31/2020
450869,DOCTORS HOSPITAL AT RENAISSANCE,5501 SOUTH MCCOLL,EDINBURG,TX,78539,HIDALGO,(956) 362-8677,98,1,1,98,91,8,1,95,92,6,2,95,84,16,0,95,3,244,33,15,07/01/2019,12/31/2020
450871,ARISE AUSTIN MEDICAL CENTER,3003 BEE CAVES ROAD,AUSTIN,TX,78746,TRAVIS,(512) 347-9888,95,4,1,97,89,9,2,93,83,15,2,93,84,15,1,94,,2448,456,19,07/01/2019,12/31/2020
450874,BAYLOR SURGICAL HOSPITAL AT LAS COLINAS,400 WEST LYNDON B JOHNSON SUITE 101B,IRVING,TX,75063,DALLAS,(972) 868-4000,99,1,0,99,95,4,1,97,90,8,2,95,91,8,1,96,,738,180,24,07/01/2019,12/31/2020
450876,LUBBOCK HEART HOSPITAL LP,4810 NORTH LOOP 289,LUBBOCK,TX,79416,LUBBOCK,(806) 687-7777,95,5,0,97,87,9,4,92,88,7,5,94,90,6,4,95,,381,123,32,07/01/2019,12/31/2020
450880,BAYLOR SCOTT AND WHITE SURGICAL HOSPITAL FORTWORTH,1800 PARK PLACE AVENUE,FORT WORTH,TX,76110,TARRANT,(817) 334-5050,99,1,0,99,95,4,1,97,92,7,1,97,90,8,2,96,,1180,336,29,07/01/2019,12/31/2020
450883,BAYLOR MEDICAL CENTER AT TROPHY CLUB,2850 E STATE HIGHWAY 114,TROPHY CLUB,TX,76262,DENTON,(817) 837-4600,98,2,0,99,95,4,1,97,92,6,2,94,83,15,2,94,,645,128,20,07/01/2019,12/31/2020
450888,TEXAS HEALTH HARRIS METHODIST HOSPITAL SOUTHLAKE,1545 E SOUTHLAKE BLVD,SOUTHLAKE,TX,76092,TARRANT,(817) 748-8700,98,2,0,99,93,6,1,96,93,7,0,97,92,7,1,97,,1719,446,26,07/01/2019,12/31/2020
450889,TEXAS INSTITUTE FOR SURGERY AT PRESBYTERIAN HOSPIT,7115 GREENVILLE AVENUE SUITE 100,DALLAS,TX,75231,DALLAS,(214) 647-5300,98,2,0,99,93,6,1,96,90,9,1,95,90,9,1,96,,1706,447,26,07/01/2019,12/31/2020
450891,TEXAS HEALTH CENTER FOR DIAGNOSTICS & SURGERY,6020 W PARKER ROAD,PLANO,TX,75093,COLLIN,(972) 403-2700,98,2,0,99,92,6,2,95,93,6,1,96,90,9,1,96,,4744,1029,22,07/01/2019,12/31/2020
451333,MARTIN COUNTY HOSPITAL DISTRICT,600 E INTERSTATE 20,STANTON,TX,79782,MARTIN,(432) 756-3345,98,2,0,99,85,6,9,88,73,2,25,86,75,25,0,92,3,88,17,24,07/01/2019,12/31/2020
451386,MEMORIAL HOSPITAL,224 E SECOND STREET,DUMAS,TX,79029,MOORE,(806) 935-7171,97,3,0,99,92,8,0,96,89,11,0,96,89,11,0,97,3,452,70,17,07/01/2019,12/31/2020
451387,UVALDE MEMORIAL HOSPITAL,1025 GARNER FIELD ROAD,UVALDE,TX,78801,UVALDE,(830) 278-6251,98,2,0,99,94,5,1,97,90,9,1,96,88,10,2,95,,1168,188,21,07/01/2019,12/31/2020
460001,UTAH VALLEY HOSPITAL,1034 NORTH 500 WEST,PROVO,UT,84604,UTAH,(801) 373-7850,95,4,1,97,87,10,3,92,86,12,2,94,86,13,1,95,,8397,1738,21,07/01/2019,12/31/2020
460004,MCKAY DEE HOSPITAL,4401 HARRISON BOULEVARD,OGDEN,UT,84403,WEBER,(801) 387-2800,97,3,0,98,89,9,2,94,86,12,2,94,86,13,1,95,,4773,1071,22,07/01/2019,12/31/2020
460006,LDS HOSPITAL,8TH AVENUE AND C STREET,SALT LAKE CITY,UT,84143,SALT LAKE,(801) 408-1100,96,4,0,98,90,8,2,94,86,13,1,94,85,14,1,94,,5639,1372,24,07/01/2019,12/31/2020
460007,CEDAR CITY HOSPITAL,1303 NORTH MAIN STREET,CEDAR CITY,UT,84721,IRON,(435) 586-6587,98,2,0,99,92,7,1,96,89,10,1,95,87,12,1,95,,2006,558,28,07/01/2019,12/31/2020
460009,UNIVERSITY OF UTAH HOSPITALS AND CLINICS,50 NORTH MEDICAL DRIVE,SALT LAKE CITY,UT,84132,SALT LAKE,(801) 581-2121,,,,,,,,,,,,,,,,,4,,,,,
460010,INTERMOUNTAIN MEDICAL CENTER,5121 SOUTH COTTONWOOD STREET,MURRAY,UT,84157,SALT LAKE,(801) 507-7000,95,4,1,97,89,9,2,93,86,12,2,94,85,13,2,94,,9585,2083,22,07/01/2019,12/31/2020
460015,LOGAN REGIONAL HOSPITAL,500 EAST 1400 NORTH,LOGAN,UT,84341,CACHE,(435) 716-1000,98,2,0,99,89,9,2,94,88,10,2,94,85,13,2,94,,2660,598,22,07/01/2019,12/31/2020
460019,UINTAH BASIN MEDICAL CENTER,250 WEST 300 NORTH,ROOSEVELT,UT,84066,DUCHESNE,(435) 722-4691,97,2,1,98,86,11,3,91,79,17,4,92,74,23,3,90,,1631,351,22,07/01/2019,12/31/2020
460021,ST. GEORGE REGIONAL HOSPITAL,1380 EAST MEDICAL CENTER DRIVE,ST GEORGE,UT,84790,WASHINGTON,(435) 251-2100,97,3,0,99,90,8,2,94,87,11,2,95,88,11,1,95,,5013,1459,29,07/01/2019,12/31/2020
460023,AMERICAN FORK HOSPITAL,170 NORTH 1100 EAST,AMERICAN FORK,UT,84003,UTAH,(801) 855-3305,96,4,0,98,89,9,2,94,86,11,3,94,83,15,2,93,,4233,834,20,07/01/2019,12/31/2020
460026,SEVIER VALLEY HOSPITAL,1000 NORTH MAIN STREET,RICHFIELD,UT,84701,SEVIER,(435) 893-4100,98,2,0,99,91,8,1,95,85,13,2,94,82,17,1,93,,1343,436,32,07/01/2019,12/31/2020
460039,BEAR RIVER VALLEY HOSPITAL,905 NORTH 1000 WEST,TREMONTON,UT,84337,BOX ELDER,(435) 207-4700,98,2,0,99,95,5,0,97,91,8,1,96,87,12,1,95,,1079,275,25,07/01/2019,12/31/2020
460043,OREM COMMUNITY HOSPITAL,331 NORTH 400 WEST,OREM,UT,84057,UTAH,(801) 714-3307,97,3,0,98,86,12,2,92,87,9,4,93,84,14,2,94,,923,188,20,07/01/2019,12/31/2020
460044,ALTA VIEW HOSPITAL,9660 SOUTH 1300 EAST,SANDY,UT,84094,SALT LAKE,(801) 501-2600,97,3,0,98,91,8,1,95,88,10,2,95,85,13,2,94,,4187,1064,25,07/01/2019,12/31/2020
460049,THE ORTHOPEDIC SPECIALTY HOSPITAL,5848 SOUTH 300 EAST,MURRAY,UT,84107,SALT LAKE,(801) 314-4100,98,2,0,99,91,8,1,95,89,9,2,95,91,7,2,96,,2591,696,27,07/01/2019,12/31/2020
460057,PARK CITY HOSPITAL,900 ROUND VALLEY DRIVE,PARK CITY,UT,84060,SUMMIT,(435) 658-6700,97,3,0,98,91,7,2,94,92,8,0,97,93,6,1,97,,2441,580,24,07/01/2019,12/31/2020
460058,RIVERTON HOSPITAL,3741 WEST 12600 SOUTH,RIVERTON,UT,84065,SALT LAKE,(801) 285-4000,96,3,1,98,90,8,2,94,91,7,2,95,90,8,2,96,,4385,846,19,07/01/2019,12/31/2020
460061,LAYTON HOSPITAL,201 WEST LAYTON PARKWAY,LAYTON,UT,84041,DAVIS,(801) 543-6703,96,4,0,98,90,8,2,94,90,9,1,96,89,10,1,96,,4587,1016,22,07/01/2019,12/31/2020
461300,DELTA COMMUNITY HOSPITAL,126 SOUTH WHITE SAGE AVENUE,DELTA,UT,84624,MILLARD,(435) 864-5591,99,1,0,100,97,3,0,98,89,8,3,96,87,12,1,95,3,231,74,32,07/01/2019,12/31/2020
461301,FILLMORE COMMUNITY HOSPITAL,674 SOUTH HIGHWAY 99,FILLMORE,UT,84631,MILLARD,(435) 743-5591,99,1,0,100,98,2,0,99,94,6,0,95,81,19,0,94,3,86,37,43,07/01/2019,12/31/2020
461303,SANPETE VALLEY HOSPITAL - CAH,1100 SOUTH MEDICAL DRIVE,MOUNT PLEASANT,UT,84647,SANPETE,(435) 462-4123,98,2,0,99,91,7,2,95,88,11,1,94,81,17,2,92,,853,253,30,07/01/2019,12/31/2020
461304,CENTRAL VALLEY MEDICAL CENTER - CAH,48 WEST 1500 NORTH,NEPHI,UT,84648,JUAB,(435) 623-3000,97,3,0,99,90,9,1,94,85,12,3,94,89,9,2,95,,563,143,25,07/01/2019,12/31/2020
461307,HEBER VALLEY HOSPITAL,1485 SOUTH HIGHWAY 40,HEBER CITY,UT,84032,WASATCH,(435) 657-2500,96,4,0,98,92,7,1,95,86,12,2,94,85,13,2,94,,1216,308,25,07/01/2019,12/31/2020
461333,GARFIELD MEMORIAL HOSPITAL,200 NORTH 400 EAST,PANGUITCH,UT,84759,GARFIELD,(435) 676-8811,95,5,0,98,95,5,0,97,86,13,1,96,88,5,7,92,3,73,20,27,07/01/2019,12/31/2020
470001,CENTRAL VERMONT MEDICAL CENTER,BOX 547,BARRE,VT,05641,WASHINGTON,(802) 371-4100,98,2,0,99,91,7,2,94,86,12,2,94,83,15,2,93,,1960,577,30,07/01/2019,12/31/2020
470003,UNIV. OF VERMONT - FLETCHER ALLEN HEALTH CARE,111 COLCHESTER AVE,BURLINGTON,VT,05401,CHITTENDEN,(802) 847-0000,98,2,0,99,92,7,1,96,85,13,2,93,85,13,2,94,,2419,709,30,07/01/2019,12/31/2020
470005,RUTLAND REGIONAL MEDICAL CENTER,160 ALLEN ST,RUTLAND,VT,05701,RUTLAND,(802) 775-7111,98,2,0,99,91,7,2,94,85,13,2,94,80,18,2,92,,3589,1221,34,07/01/2019,12/31/2020
470012,SOUTHWESTERN VERMONT MEDICAL CENTER,100 HOSPITAL DRIVE,BENNINGTON,VT,05201,BENNINGTON,(802) 442-6361,98,2,0,99,92,7,1,96,86,11,3,94,82,16,2,93,,1572,535,34,07/01/2019,12/31/2020
470024,NORTHWESTERN MEDICAL CENTER INC,133 FAIRFIELD STREET,SAINT ALBANS,VT,05478,FRANKLIN,(802) 524-5911,98,2,0,99,89,9,2,94,84,14,2,94,84,15,1,94,,1826,511,28,07/01/2019,12/31/2020
471303,NORTHEASTERN VERMONT REGIONAL HOSPITAL,1315 HOSPITAL DRIVE,SAINT JOHNSBURY,VT,05819,CALEDONIA,(802) 748-7400,99,1,0,99,95,4,1,97,85,13,2,94,84,15,1,94,,1684,459,33,07/01/2019,12/31/2020
490001,NORTON COMMUNITY HOSPITAL,100 15TH NW STREET,NORTON,VA,24273,NORTON CITY,(276) 679-9600,92,7,1,96,92,7,1,95,80,17,3,93,76,23,1,92,,1240,242,20,07/01/2019,12/31/2020
490009,UNIVERSITY OF VIRGINIA MEDICAL CENTER,1215 LEE STREET,CHARLOTTESVILLE,VA,22908,CHARLOTTESVILLE CITY,(434) 924-0000,,,,,,,,,,,,,,,,,4,,,,,
490019,NOVANT HEALTH UVA HEALTH SYSTEM CULPEPER MED CENTE,501 SUNSET LANE,CULPEPER,VA,22701,CULPEPER,(703) 829-4300,97,3,0,98,91,8,1,95,80,17,3,91,75,21,4,90,,674,121,18,07/01/2019,12/31/2020
490022,MARY WASHINGTON HOSPITAL,1001 SAM PERRY BOULEVARD,FREDERICKSBURG,VA,22401,FREDERICKSBURG CITY,(540) 741-1100,97,3,0,99,93,6,1,96,88,10,2,94,86,13,1,94,,5722,1815,32,07/01/2019,12/31/2020
490032,MEDICAL COLLEGE OF VIRGINIA HOSPITALS,BOX 980510   1250 EAST MARSHALL STREET,RICHMOND,VA,23298,RICHMOND CITY,(804) 828-0938,96,4,0,98,91,7,2,95,86,10,4,94,86,11,3,94,,3630,608,17,07/01/2019,12/31/2020
490037,RIVERSIDE SHORE MEMORIAL HOSPITAL,20480 MARKET STREET,NASSAWADOX,VA,23413,NORTHAMPTON,(757) 414-8000,98,2,0,99,95,4,1,97,87,12,1,95,80,18,2,92,,1645,366,22,07/01/2019,12/31/2020
490038,SMYTH COUNTY COMMUNITY HOSPITAL,245 MEDICAL PARK DRIVE,MARION,VA,24354,SMYTH,(276) 378-1000,96,4,0,98,94,5,1,96,85,12,3,93,73,24,3,89,,1440,351,24,07/01/2019,12/31/2020
490045,NOVANT PRINCE WILLIAM MEDICAL CENTER,8700 SUDLEY RD,MANASSAS,VA,20110,MANASSAS CITY,(703) 369-8736,96,4,0,98,91,8,1,95,85,12,3,93,80,18,2,92,,2302,500,22,07/01/2019,12/31/2020
490052,RIVERSIDE REGIONAL MEDICAL CENTER,500 J CLYDE MORRIS BLVD,NEWPORT NEWS,VA,23601,NEWPORT NEWS CITY,(757) 594-2000,97,3,0,99,93,5,2,95,88,10,2,95,87,11,2,94,,5901,1636,28,07/01/2019,12/31/2020
490053,JOHNSTON MEMORIAL HOSPITAL,16000 JOHNSTON MEMORIAL DRIVE,ABINGDON,VA,24211,WASHINGTON,(276) 258-1000,96,4,0,98,89,9,2,94,84,13,3,93,80,17,3,92,,1139,275,24,07/01/2019,12/31/2020
490084,VCU HEALTH TAPPAHANNOCK HOSPITAL,618 HOSPITAL ROAD,TAPPAHANNOCK,VA,22560,ESSEX,(804) 443-3311,98,2,0,99,94,4,2,96,88,10,2,95,83,16,1,93,,1344,331,25,07/01/2019,12/31/2020
490098,COMMUNITY MEMORIAL HOSPITAL,1755 NORTH MECKLENBURG AVENUE,SOUTH HILL,VA,23970,MECKLENBURG,(434) 447-3151,98,1,1,99,92,6,2,95,85,13,2,93,77,21,2,91,,1140,305,27,07/01/2019,12/31/2020
490120,CHESAPEAKE GENERAL HOSPITAL,"736 BATTLEFIELD BLVD, NORTH",CHESAPEAKE,VA,23320,CHESAPEAKE CITY,(757) 312-8121,97,3,0,98,92,6,2,95,85,12,3,93,82,15,3,93,,4239,963,23,07/01/2019,12/31/2020
490130,RIVERSIDE WALTER REED HOSPITAL,7519 HOSPITAL ROAD,GLOUCESTER,VA,23061,GLOUCESTER,(804) 693-8800,99,1,0,99,93,6,1,96,89,9,2,95,83,15,2,93,,1487,336,23,07/01/2019,12/31/2020
490140,"STAFFORD HOSPITAL, LLC",101 HOSPITAL CENTER BOULEVARD,STAFFORD,VA,22554,STAFFORD,(540) 741-9000,97,3,0,99,94,6,0,97,90,9,1,96,88,11,1,95,,2261,562,25,07/01/2019,12/31/2020
490143,RIVERSIDE DOCTORS' HOSPITAL OF WILLIAMSBURG,1500 COMMONWEALTH AVENUE,WILLIAMSBURG,VA,23185,JAMES CITY,(757) 585-2010,99,1,0,99,95,4,1,97,90,8,2,95,88,9,3,95,,1158,265,23,07/01/2019,12/31/2020
490144,NOVANT HEALTH UVA HEALTH HAYMARKET MEDICAL CENTER,15225 HEALTHCOTE BOULEVARD,HAYMARKET,VA,20169,PRINCE WILLIAM,(571) 284-1000,97,3,0,98,91,7,2,95,88,10,2,95,87,10,3,94,,2195,559,25,07/01/2019,12/31/2020
500002,PROVIDENCE ST MARY MEDICAL CENTER,401 W POPLAR ST,WALLA WALLA,WA,99362,WALLA WALLA,(509) 525-5890,95,5,0,98,91,8,1,95,80,17,3,92,83,16,1,94,,2027,594,29,07/01/2019,12/31/2020
500003,SKAGIT VALLEY HOSPITAL,1415 KINCAID STREET,MOUNT VERNON,WA,98274,SKAGIT,(360) 424-4111,97,3,0,98,92,7,1,95,82,16,2,93,78,21,1,92,,1815,534,29,07/01/2019,12/31/2020
500007,ISLAND HOSPITAL,1211 24TH STREET,ANACORTES,WA,98221,SKAGIT,(360) 299-1300,97,3,0,98,91,8,1,95,87,11,2,94,86,12,2,95,,1194,435,36,07/01/2019,12/31/2020
500008,UNIVERSITY OF WASHINGTON MEDICAL CTR,1959 NE PACIFIC ST,SEATTLE,WA,98195,KING,(206) 598-3300,97,3,0,98,92,6,2,95,85,12,3,94,87,11,2,94,,8975,2089,24,07/01/2019,12/31/2020
500014,PROVIDENCE REGIONAL MEDICAL CENTER EVERETT,1321 COLBY AVENUE,EVERETT,WA,98201,SNOHOMISH,(425) 261-2000,95,4,1,97,88,10,2,93,80,16,4,92,80,18,2,92,,7768,1853,24,07/01/2019,12/31/2020
500019,PROVIDENCE CENTRALIA HOSPITAL,914 S SCHEUBER ROAD,CENTRALIA,WA,98531,LEWIS,(360) 330-8530,96,4,0,98,88,10,2,93,83,14,3,93,76,21,3,91,,1893,486,26,07/01/2019,12/31/2020
500024,PROVIDENCE ST PETER HOSPITAL,413 LILLY ROAD NE,OLYMPIA,WA,98506,THURSTON,(360) 493-7179,95,4,1,97,89,9,2,93,84,14,2,93,83,15,2,94,,4135,1157,28,07/01/2019,12/31/2020
500025,SWEDISH MEDICAL CENTER / CHERRY HILL,500 17TH AVENUE,SEATTLE,WA,98122,KING,(206) 320-2000,90,9,1,95,84,13,3,91,72,15,13,88,76,11,13,86,3,159,55,35,07/01/2019,12/31/2020
500026,SWEDISH EDMONDS HOSPITAL,21601 76TH AVENUE WEST,EDMONDS,WA,98026,SNOHOMISH,(425) 640-4000,96,4,0,98,92,7,1,95,84,14,2,94,83,16,1,94,,1159,240,21,07/01/2019,12/31/2020
500027,SWEDISH MEDICAL CENTER,747 BROADWAY,SEATTLE,WA,98122,KING,(206) 386-6000,97,3,0,98,93,6,1,96,85,13,2,94,84,14,2,94,,1859,429,23,07/01/2019,12/31/2020
500031,GRAYS HARBOR COMMUNITY HOSPITAL,915 ANDERSON DRIVE,ABERDEEN,WA,98520,GRAYS HARBOR,(360) 532-8330,,,,,,,,,,,,,,,,,4,,,,,
500033,SAMARITAN HOSPITAL,801 EAST WHEELER ROAD,MOSES LAKE,WA,98837,GRANT,(509) 765-5606,95,5,0,97,90,9,1,94,75,21,4,91,72,25,3,89,,1800,402,23,07/01/2019,12/31/2020
500036,VIRGINIA MASON MEMORIAL,2811 TIETON DRIVE,YAKIMA,WA,98902,YAKIMA,(509) 575-8000,95,5,0,98,87,11,2,93,75,21,4,91,76,23,1,92,,1435,392,28,07/01/2019,12/31/2020
500051,OVERLAKE HOSPITAL MEDICAL CENTER,1035-116TH AVE NE,BELLEVUE,WA,98004,KING,(425) 688-5000,97,3,0,98,89,9,2,94,82,16,2,93,81,17,2,93,,1439,430,30,07/01/2019,12/31/2020
500052,KAISER PERMANENTE CENTRAL HOSPITAL,201 - 16TH AVENUE EAST,SEATTLE,WA,98112,KING,(206) 326-4941,97,3,0,98,92,7,1,95,80,18,2,93,81,17,2,92,,3032,978,32,07/01/2019,12/31/2020
500054,PROV SACRED HRT MED CTR & CHILDS HOSP.,101 WEST 8TH AVENUE,SPOKANE,WA,99220,SPOKANE,(509) 474-3131,96,4,0,98,90,8,2,94,82,15,3,93,84,14,2,94,,2326,680,29,07/01/2019,12/31/2020
500058,KADLEC REGIONAL MEDICAL CENTER,888 SWIFT BLVD,RICHLAND,WA,99352,BENTON,(509) 946-4611,97,3,0,98,92,6,2,95,85,12,3,94,86,12,2,95,,5093,1140,22,07/01/2019,12/31/2020
500060,CASCADE VALLEY HOSPITAL,330 S STILLAGUAMISH AVE,ARLINGTON,WA,98223,SNOHOMISH,(360) 435-2133,98,2,0,99,93,6,1,96,87,10,3,94,85,13,2,94,,1650,435,26,07/01/2019,12/31/2020
500064,HARBORVIEW MEDICAL CENTER,325 9TH AVENUE,SEATTLE,WA,98104,KING,(206) 744-9535,95,4,1,97,91,7,2,95,82,15,3,93,81,16,3,92,,1646,315,19,07/01/2019,12/31/2020
500072,OLYMPIC MEDICAL CENTER,939 CAROLINE ST,PORT ANGELES,WA,98362,CLALLAM,(360) 417-7000,97,3,0,98,92,7,1,95,79,18,3,92,78,20,2,92,,1807,644,36,07/01/2019,12/31/2020
